Scan Number	m/z	Intensity	Relative	Segment Number	Flags	
23	448.332611083984	6039.77197265625	0.102329411534642	1		
23	365.339569091797	6035.98828125	0.102265305982845	1		
23	396.426391601563	6031.73193359375	0.102193192407544	1		
23	666.194030761719	5937.77978515625	0.100601399189928	1		
23	359.008056640625	5935.16943359375	0.100557173060117	1		
23	461.148895263672	5864.00146484375	0.099351402975539	1		
23	477.412292480469	5859.79736328125	0.0992801745846544	1		
23	375.082000732422	5858.390625	0.0992563407874257	1		
23	613.16357421875	5824.7705078125	0.098686728751889	1		
23	449.057006835938	5752.65234375	0.0974648598927856	1		
23	361.308624267578	5713.2880859375	0.0967979272079611	1	E	
23	403.390777587891	5709.5556640625	0.0967346902950782	1		
23	787.106506347656	5650.80029296875	0.095739221827768	1		
23	353.318359375	5629.8115234375	0.0953836176021958	1		
23	637.090087890625	5628.625	0.0953635148159183	1		
23	364.363708496094	5600.62646484375	0.094889146969029	1		
23	508.06396484375	5557.57568359375	0.0941597550099678	1		
23	363.213989257813	5512.18798828125	0.0933907696619664	1		
23	730.155578613281	5510.84814453125	0.0933680692317008	1		
23	405.261962890625	5499.72021484375	0.0931795332237726	1		
23	401.339935302734	5489.8193359375	0.0930117866405011	1		
23	446.141754150391	5487.3564453125	0.09297005888166	1	E	
23	478.144836425781	5482.7275390625	0.0928916331969229	1		
23	359.292816162109	5475.59228515625	0.0927707434784563	1		
23	831.260864257813	5468.70703125	0.0926540894087856	1		
23	355.221740722656	5449.26171875	0.0923246353508773	1		
23	369.298492431641	5397.4189453125	0.0914462842273249	1		
23	433.387115478516	5386.01025390625	0.0912529913872529	1		
23	552.211486816406	5383.6513671875	0.0912130257244929	1		
23	425.308563232422	5374.140625	0.0910518890697134	1		
23	517.175231933594	5343.3115234375	0.0905295640820625	1		
23	538.148254394531	5303.048828125	0.0898474095343777	1		
23	657.117370605469	5284.67822265625	0.089536163802641	1		
23	492.051544189453	5275.6416015625	0.089383059989621	1		
23	375.309539794922	5269.99658203125	0.0892874187088989	1		
23	373.344940185547	5264.4736328125	0.0891938456160654	1		
23	395.261779785156	5236.5859375	0.088721355683779	1		
23	445.152191162109	5207.59423828125	0.0882301610602278	1	E	
23	357.33447265625	5190.95166015625	0.0879481925962426	1		
23	359.278015136719	5188.8271484375	0.0879121978542288	1		
23	538.128356933594	5173.130859375	0.0876462619827563	1		
23	475.001159667969	5169.7734375	0.0875893785430673	1		
23	353.143493652344	5143.673828125	0.0871471834269736	1		
23	387.086761474609	5048.716796875	0.0855383648866579	1	E	
23	376.347930908203	5043.38671875	0.0854480595306884	1		
23	874.197998046875	4984.955078125	0.0844580758976589	1		
23	447.135314941406	4974.62451171875	0.0842830492930194	1	E	
23	386.151824951172	4961.63818359375	0.0840630271926747	1		
23	525.486267089844	4951.546875	0.0838920542362969	1		
23	374.059783935547	4946.8388671875	0.0838122883658079	1		
23	422.382049560547	4932.01171875	0.0835610779921026	1		
23	617.245910644531	4923.796875	0.0834218972199489	1		
23	445.289184570313	4887.962890625	0.0828147765288638	1		
23	397.365478515625	4862.46875	0.0823828396246978	1		
23	381.370941162109	4854.49755859375	0.0822477869555698	1		
23	355.107086181641	4853.033203125	0.0822229769736577	1	E	
23	655.101684570313	4841.474609375	0.0820271443988585	1		
23	361.293334960938	4840.29150390625	0.0820070995218418	1		
23	368.395629882813	4837.0009765625	0.0819513494491158	1		
23	833.236389160156	4809.36083984375	0.0814830538018675	1		
23	399.094329833984	4805.70166015625	0.0814210578017178	1		
23	433.009399414063	4799.31005859375	0.0813127674838687	1		
23	354.343170166016	4785.61181640625	0.0810806837117575	1		
23	417.355346679688	4765.22119140625	0.0807352136068396	1		
23	411.418182373047	4751.35791015625	0.0805003336447029	1		
23	540.15576171875	4740.0869140625	0.0803093737205693	1		
23	714.087829589844	4735.49853515625	0.0802316346742113	1		
23	835.234313964844	4725.4794921875	0.0800618860850635	1		
23	385.047668457031	4710.046875	0.0798004174994305	1		
23	433.0712890625	4707.7705078125	0.0797618499316832	1		
23	356.285034179688	4701.77587890625	0.0796602853608481	1		
23	507.512359619141	4701.2099609375	0.0796506972417963	1		
23	565.069763183594	4688.9873046875	0.0794436137248829	1		
23	802.179016113281	4672.77392578125	0.0791689170095142	1		
23	499.335479736328	4670.73974609375	0.079134452726538	1		
23	451.485107421875	4668.29345703125	0.0790930062412497	1		
23	390.122497558594	4659.61767578125	0.0789460159916285	1		
23	393.406646728516	4650.80908203125	0.0787967755535845	1		
23	405.104675292969	4640.88623046875	0.078628656696493	1		
23	460.1328125	4629.78662109375	0.078440600508155	1		
23	371.365295410156	4623.048828125	0.0783264448094538	1		
23	499.165374755859	4580.4326171875	0.0776044155992761	1		
23	435.335968017578	4547.1591796875	0.0770406772173431	1		
23	451.107543945313	4531.19091796875	0.0767701334232547	1		
23	437.470031738281	4521.40869140625	0.076604397118611	1		
23	417.038970947266	4511.63671875	0.0764388345417498	1		
23	407.226745605469	4481.12109375	0.0759218206605969	1		
23	399.003021240234	4455.119140625	0.0754812800948142	1		
23	387.254638671875	4448.81640625	0.0753744954177481	1		
23	577.213928222656	4435.49462890625	0.0751487899370854	1		
23	435.883453369141	4380.44189453125	0.0742160537448133	1		
23	550.185791015625	4374.16748046875	0.0741097488873374	1		
23	566.051452636719	4343.81689453125	0.0735955311962099	1		
23	377.249389648438	4332.5029296875	0.0734038432699395	1		
23	524.113891601563	4316.91845703125	0.0731398018585731	1		
23	434.062255859375	4285.60302734375	0.0726092372103738	1		
23	391.332061767578	4237.54296875	0.0717949750931144	1	E	
23	420.990020751953	4228.35595703125	0.0716393232726156	1		
23	419.993255615234	4224.3291015625	0.0715710978905452	1		
23	505.048553466797	4220.6328125	0.0715084731612773	1		
23	435.365844726563	4217.16650390625	0.0714497448979916	1		
23	626.960632324219	4216.0615234375	0.0714310236612237	1		
23	861.126098632813	4211.62646484375	0.0713558822588537	1		
23	383.3134765625	4209.79248046875	0.0713248098040148	1		
23	439.412078857422	4197.373046875	0.0711143923682249	1		
23	403.339965820313	4186.9228515625	0.0709373389394545	1		
23	477.198455810547	4166.4267578125	0.0705900819202009	1		
23	352.364196777344	4163.63818359375	0.0705428362360729	1		
23	445.177612304688	4139.5888671875	0.0701353784037568	1	E	
23	429.257110595703	4134.58056640625	0.0700505247910618	1		
23	421.350952148438	4102.80810546875	0.0695122168474075	1		
23	389.073516845703	4092.97509765625	0.069345620176602	1		
23	358.010070800781	4075.94165039063	0.0690570293749974	1		
23	386.33251953125	4071.67211914063	0.0689846924354044	1		
23	431.273406982422	4070.93676757813	0.0689722336715633	1		
23	563.574401855469	4063.21704101563	0.0688414414694859	1		
23	374.311981201172	4046.01733398438	0.068550033795977	1		
23	381.334320068359	4034.9951171875	0.0683632888387605	1		
23	1040.26452636719	4028.14916992188	0.0682473007255899	1		
23	404.395202636719	4018.6650390625	0.0680866149357702	1		
23	410.441253662109	4016.26513671875	0.0680459543618796	1		
23	640.070190429688	4008.6123046875	0.0679162955267652	1		
23	389.376342773438	4007.33618164063	0.0678946746905774	1		
23	434.080200195313	4007.197265625	0.0678923210927601	1		
23	518.91552734375	3996.1494140625	0.0677051418160869	1		
23	405.406860351563	3992.4189453125	0.0676419379942102	1		
23	522.078186035156	3987.9736328125	0.0675666228640576	1		
23	614.177368164063	3985.62622070313	0.0675268516109591	1		
23	362.346649169922	3947.53955078125	0.0668815645805772	1		
23	416.372039794922	3947.205078125	0.0668758977457623	1		
23	373.049224853516	3945.96484375	0.0668548849568138	1		
23	596.097717285156	3937.08666992188	0.0667044656516732	1	E	
23	363.176910400391	3937.04907226563	0.0667038286498035	1		
23	552.194458007813	3916.4716796875	0.066355194217416	1		
23	533.5263671875	3907.93408203125	0.0662105451564848	1		
23	355.228851318359	3906.15283203125	0.0661803661588138	1		
23	368.359100341797	3879.48486328125	0.0657285415599107	1		
23	447.138427734375	3876.609375	0.0656798233260059	1	E	
23	390.328216552734	3841.43603515625	0.0650838956677742	1		
23	371.122406005859	3830.35815429688	0.0648962076168804	1	E	
23	385.272705078125	3814.4482421875	0.0646266524166028	1		
23	567.047546386719	3811.44702148438	0.0645758039491728	1		
23	420.257629394531	3811.25	0.0645724658939205	1		
23	804.158203125	3802.4248046875	0.0644229441823237	1		
23	360.317901611328	3796.99243164063	0.0643309056849036	1		
23	384.317413330078	3795.60302734375	0.0643073655703551	1		
23	419.288146972656	3787.404296875	0.0641684577990027	1	E	
23	407.304901123047	3779.93725585938	0.0640419467458548	1		
23	523.09619140625	3775.06323242188	0.0639593681398373	1		
23	424.45654296875	3768.0810546875	0.0638410719289831	1		
23	430.297271728516	3759.82495117188	0.063701192109323	1		
23	525.132690429688	3749.85668945313	0.063532303886337	1		
23	400.267486572266	3746.38427734375	0.0634734722136568	1		
23	365.303649902344	3742.95971679688	0.063415451270629	1		
23	762.214782714844	3727.49145507813	0.0631533787741325	1		
23	381.298065185547	3721.16235351563	0.0630461473684825	1		
23	876.176635742188	3717.91479492188	0.0629911252978932	1		
23	429.892578125	3715.52099609375	0.062950568133397	1		
23	507.028106689453	3710.02197265625	0.0628574004053897	1		
23	1039.26391601563	3702.88818359375	0.0627365355051778	1		
23	935.145324707031	3701.140625	0.0627069273273641	1		
23	906.253967285156	3694.927734375	0.062601664836584	1		
23	356.054901123047	3679.95971679688	0.0623480677740552	1	E	
23	373.147827148438	3671.55346679688	0.0622056440832921	1		
23	444.942596435547	3667.64575195313	0.0621394372526011	1		
23	375.323791503906	3666.02172851563	0.0621119220809306	1		
23	356.386444091797	3661.30053710938	0.0620319328461497	1		
23	391.390808105469	3655.1171875	0.0619271708568387	1		
23	400.251953125	3653.53833007813	0.0619004209146871	1		
23	420.337738037109	3644.908203125	0.0617542041673363	1	E	
23	419.028076171875	3641.87963867188	0.0617028924258192	1		
23	408.308959960938	3632.30224609375	0.0615406265404525	1		
23	404.125457763672	3624.125	0.0614020827701685	1		
23	641.065612792969	3622.2197265625	0.0613698024936027	1		
23	384.353820800781	3618.55639648438	0.0613077361750647	1		
23	748.185546875	3605.33081054688	0.0610836604264583	1		
23	391.355163574219	3596.08544921875	0.0609270200121487	1		
23	359.989685058594	3594.36206054688	0.0608978213355369	1		
23	375.099273681641	3565.4111328125	0.0604073174867405	1		
23	391.318298339844	3564.35571289063	0.0603894359342554	1	E	
23	368.336883544922	3560.91284179688	0.0603311047630443	1		
23	448.077789306641	3532.64697265625	0.0598522075846789	1		
23	387.058502197266	3526.27001953125	0.0597441654493765	1		
23	613.144470214844	3518.8134765625	0.059617832260387	1		
23	360.332855224609	3517.8857421875	0.0596021140324334	1		
23	375.287353515625	3517.57739257813	0.0595968897898267	1		
23	363.021362304688	3507.38623046875	0.059424225055756	1		
23	504.083404541016	3507.00732421875	0.0594178054005496	1	E	
23	363.300720214844	3498.07421875	0.0592664554108592	1		
23	361.381683349609	3486.82446289063	0.0590758553514182	1		
23	415.339538574219	3476.5810546875	0.0589023054329312	1		
23	463.092437744141	3474.11938476563	0.0588605983559689	1		
23	550.999267578125	3472.71557617188	0.0588368141952496	1		
23	438.873809814453	3461.92846679688	0.0586540525679066	1		
23	439.449676513672	3458.72338867188	0.0585997502267025	1		
23	425.376434326172	3458.171875	0.0585904061538217	1		
23	365.215057373047	3449.37939453125	0.0584414387165789	1		
23	836.232788085938	3448.27075195313	0.0584226554341743	1		
23	377.072875976563	3442.16796875	0.0583192584488698	1		
23	405.319000244141	3427.89013671875	0.0580773549206633	1		
23	388.807708740234	3424.08740234375	0.0580129267315565	1		
23	371.058227539063	3412.62280273438	0.0578186866614316	1	E	
23	687.181091308594	3409.81298828125	0.0577710811126109	1		
23	639.084533691406	3404.91650390625	0.0576881219600219	1		
23	474.107818603516	3403.20727539063	0.0576591631932052	1		
23	367.257568359375	3394.66088867188	0.057514365222746	1		
23	1038.26708984375	3388.05541992188	0.0574024514397161	1		
23	412.173034667969	3375.40771484375	0.0571881664925744	1		
23	361.030242919922	3345.22338867188	0.0566767656733513	1		
23	478.960418701172	3336.3994140625	0.0565272646436333	1		
23	968.242065429688	3326.0830078125	0.0563524779487888	1		
23	384.390228271484	3315.8828125	0.0561796601688143	1		
23	417.083862304688	3309.07592773438	0.0560643338757682	1		
23	387.111358642578	3307.71728515625	0.0560413149445676	1	E	
23	533.212890625	3261.21508789063	0.0552534470411431	1	E	
23	385.309509277344	3256.091796875	0.055166645195457	1		
23	549.558227539063	3253.00073242188	0.0551142745417409	1		
23	413.054656982422	3238.33544921875	0.0548658065851759	1		
23	359.241577148438	3219.96215820313	0.0545545153533056	1		
23	385.509613037109	3218.15478515625	0.0545238937634265	1		
23	715.084899902344	3217.111328125	0.0545062148933544	1		
23	394.409759521484	3215.95190429688	0.0544865712447881	1		
23	873.197021484375	3209.00415039063	0.0543688582629185	1		
23	375.251373291016	3202.10424804688	0.0542519560107012	1		
23	370.352966308594	3182.86157226563	0.0539259351446881	1		
23	731.135986328125	3168.84228515625	0.0536884120384297	1		
23	409.380310058594	3164.28662109375	0.0536112272664258	1		
23	950.195068359375	3159.64892578125	0.0535326526721607	1		
23	399.324157714844	3147.26513671875	0.0533228391472343	1		
23	759.184753417969	3144.03491210938	0.0532681107593252	1		
23	372.114624023438	3128.8095703125	0.0530101539567271	1	E	
23	391.315185546875	3126.88403320313	0.0529775303609717	1	E	
23	423.345611572266	3123.41870117188	0.0529188186431891	1		
23	393.313293457031	3110.24096679688	0.052695553624235	1		
23	388.147491455078	3095.81982421875	0.0524512220434473	1		
23	417.014984130859	3083.15478515625	0.0522366434136254	1		
23	360.296203613281	3072.96069335938	0.0520639290430454	1		
23	357.349761962891	3061.427734375	0.0518685307877028	1		
23	549.018493652344	3035.75268554688	0.0514335288290858	1		
23	368.386657714844	3014.31176757813	0.0510702640355741	1		
23	357.261535644531	3014.05151367188	0.0510658546589955	1		
23	411.381988525391	3008.54321289063	0.0509725297487087	1		
23	476.001556396484	3003.91650390625	0.0508941412913536	1		
23	366.379730224609	2982.189453125	0.0505260286654309	1		
23	394.374877929688	2981.94848632813	0.0505219460625388	1		
23	1194.82934570313	2968.22680664063	0.0502894651983529	1		
23	374.323913574219	2923.31860351563	0.0495286036923781	1		
23	354.371643066406	2906.6650390625	0.049246449091483	1		
23	1379.59716796875	2896.865234375	0.0490804149677832	1		
23	387.360748291016	2871.55102539063	0.0486515265725651	1		
23	407.335144042969	2866.1416015625	0.0485598768944681	1		
23	508.101684570313	2855.43920898438	0.0483785505895197	1		
23	599.130737304688	2851.349609375	0.0483092621588746	1		
23	508.097961425781	2850.51000976563	0.0482950371625766	1		
23	444.367004394531	2840.59375	0.0481270299876311	1		
23	399.271545410156	2827.2626953125	0.0479011673246888	1		
23	461.103179931641	2809.60131835938	0.0476019377645851	1	E	
23	449.4697265625	2799.14624023438	0.0474248016082991	1		
23	371.214935302734	2786.48950195313	0.0472103636152537	1		
23	395.350036621094	2785.5712890625	0.0471948067059554	1		
23	394.220489501953	2783.9619140625	0.0471675397168316	1		
23	453.464569091797	2782.6748046875	0.0471457327437338	1		
23	657.135986328125	2761.1171875	0.0467804907626006	1		
23	445.740112304688	2756.23046875	0.0466976970650427	1		
23	362.296997070313	2745.98046875	0.0465240354644097	1		
23	372.115753173828	2732.72680664063	0.0462994840325888	1	E	
23	362.394317626953	2729.00854492188	0.046236487029501	1		
23	391.137664794922	2713.330078125	0.0459708531134602	1		
23	390.090057373047	2687.48999023438	0.0455330549648179	1		
23	1391.49572753906	2671.09301757813	0.0452552476948646	1		
23	358.256927490234	2668.53198242188	0.045211857112961	1		
23	357.200042724609	2660.12475585938	0.0450694168766948	1		
23	1222.72888183594	2656.54931640625	0.0450088396534367	1		
23	374.251312255859	2641.02661132813	0.0447458447451419	1		
23	356.322448730469	2617.98583984375	0.0443554742811617	1		
23	1349.00170898438	2611.31616210938	0.0442424726313024	1		
23	1013.55334472656	2588.76684570313	0.0438604286917618	1		
23	386.155883789063	2564.7392578125	0.0434533389968899	1		
23	371.377410888672	2561.6552734375	0.0434010882980714	1		
23	359.256225585938	2542.17553710938	0.0430710510111786	1		
23	412.399932861328	2508.79077148438	0.0425054264418911	1		
23	1344.22509765625	2496.06396484375	0.0422898013089976	1		
23	361.006072998047	2479.2099609375	0.0420042507435893	1		
23	378.306396484375	2427.38403320313	0.0411261850299655	1		
23	359.201904296875	2411.70434570313	0.0408605304320459	1		
23	457.367156982422	2360.46264648438	0.0399923630656571	1		
23	369.305114746094	2298.75463867188	0.0389468692696966	1		
23	993.010620117188	2282.33764648438	0.0386687228169297	1		
23	378.378570556641	2196.7998046875	0.0372194897904769	1		
23	356.231567382813	2179.89794921875	0.0369331284954162	1		
